,name,lr,device,num_viz,patience,grover_fp,out_feats,use_wandb,batch_size,ff_dropout,group_name,model_type,num_epochs,conv_stride,gnn_dropout,max_seq_len,num_workers,print_every,random_seed,project_note,use_mut_loss,ff_num_layers,gat_num_heads,gnn_pool_type,use_carc_loss,viz_layer_idx,wandb_run_dir,conv_pool_size,conv_pool_type,fix_pt_weights,gnn_num_layers,mut_loss_ratio,separate_heads,conv_num_layers,ff_hidden_feats,lr_decay_factor,conv_kernel_size,conv_num_kernels,cross_validation,fraction_of_data,gnn_hidden_feats,mut_pre_training,gradient_clip_norm,network_weight_decay,number_of_parameters,cpdb_train_continuous,early_stopping_metric,training_mut_datasets,training_carc_datasets,held_out_test_mut_datasets,held_out_test_carc_datasets,test_mut_loss,validation_mut_pr_auc,training_mutagenic_loss,final_valid_carc_pearson_r2,final_valid_loss,test_mut_roc_auc,test_carc_pearson_r2,held_out_test_mut_loss,held_out_test_carc_roc_auc_score,_step,_timestamp,test_carc_rmse,training_mut_pr_auc,final_valid_carc_loss,test_carc_loss,training_mut_roc_auc,validation_mut_roc_auc,held_out_test_carc_loss,held_out_test_mut_pr_auc,held_out_test_carc_pr_auc_score,_runtime,training_carc_rmse,final_valid_mut_loss,final_valid_carc_rmse,final_valid_mut_roc_auc,training_carcinogenic_loss,training_loss,held_out_test_loss,training_carc_pearson_r2,validation_carc_pearson_r2,epoch,validation_carc_rmse,test_loss,test_mut_pr_auc,validation_loss,validation_mut_loss,validation_carc_loss,final_valid_mut_pr_auc,held_out_test_mut_roc_auc,training_carc_nan
95,2021_07_18_20_13_56_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,True,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6307814717292786,0.7895048746095589,0,0.09790576217172066,0.638264536857605,0.7115103009904736,0.02599594354317594,0.6859098672866821,0.682660062941753,254,1626653921,1.3104604482650757,NaN,0.9187822937965392,1.766560137271881,NaN,0.7858165578604667,0.676619678735733,0.5272733060922221,0.6289289652638326,262,0.8468892574310303,0.5180426388978958,1.1093546152114868,0.7862000784086454,0.7082899928092956,0.21248700618743896,0.6831228137016296,0.20208009337976823,0.09311254804565644,69,1.1302307844161987,0.9715150892734528,0.6039426680533663,0.7948757708072662,0.5224672108888626,1.4304957389831543,0.7910663061840697,0.6806648697214736,NaN
96,2021_07_18_20_04_59_2,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6868905425071716,0.6778292004632623,0,0.0026069151551425277,0.6584508121013641,0.4958454935622318,0.03772404997907712,0.714092493057251,0.5789867409585719,52,1626653626,0.994727909564972,NaN,0.6118177473545074,0.8661277592182159,NaN,0.4755139402723215,0.6879283785820007,0.30954539657704305,0.494487864089715,70,1.0071909427642822,0.6784364283084869,0.7417193055152893,0.3516762653037873,1.0524565696716308,0.315736985206604,0.706243246793747,0.1053749289549064,0.05568863421308467,52,0.7851809859275818,0.7406617105007172,0.5822633837586301,0.6278393268585205,0.6606886088848114,0.5511910170316696,0.6060826109638384,0.45445792153339326,
97,2021_07_18_20_04_59_1,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7130925953388214,0.34859857181604476,0,0.1314571083435564,0.6573090851306915,0.4986929405064941,0.08690439537477743,0.7114400863647461,0.6975958313986483,259,1626653549,1.1660115718841553,NaN,0.5510928928852081,1.3278329372406006,NaN,0.39437300129278086,0.6324814558029175,0.30506184232482175,0.6690873852708024,353,0.8908719420433044,0.7028303146362305,0.6914459466934204,0.39319589031775193,0.828103506565094,0.24843106269836424,0.6877524852752686,0.23709327235330507,0.12977375363310956,259,0.6921549439430237,0.8975147306919098,0.5864042959848341,0.6104809045791626,0.6940469443798065,0.415493443608284,0.3503279803710861,0.4425471698113208,
98,2021_07_18_20_04_59_0,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7054838240146637,0.4445296415086733,0,0.014818157548410902,0.7420474290847778,0.29862599104431853,0.06835437791300944,0.6729893684387207,0.6444306866842078,55,1626653188,1.008419394493103,NaN,0.70325081422925,1.288762629032135,NaN,0.4117987965977466,0.6785159111022949,0.26777299904618157,0.5732776149916861,68,0.9091671109199524,0.7586745619773865,1.143730878829956,0.4096191214822643,0.8238762140274047,0.24716287553310395,0.674647331237793,0.106955241182743,0.026504677870952863,55,1.1926677227020264,0.8804674744606018,0.3121911553516822,0.8771199285984039,0.7382763028144836,1.2010883688926697,0.4302105663675433,0.37624887690925424,
99,2021_07_18_19_41_40_2,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6339093744754791,0.8661095093626131,0,0.07533568570330643,0.5722718834877014,0.7462317596566524,0.16388883079855882,0.6135567724704742,0.7105969148222671,342,1626653088,0.914928674697876,NaN,0.6258979290723801,0.9459654986858368,NaN,0.7626873641252527,0.6445755958557129,0.5710140837947988,0.6948651501413711,459,0.9184725880622864,0.5492892861366272,0.7185184955596924,0.7650444334261413,0.8322844624519348,0.24968535006046297,0.6228623986244202,0.22222095713768716,0.07441182387074077,80,0.7359869480133057,0.7275262176990509,0.774719837344592,0.5203791856765747,0.5384726822376251,0.4781610071659088,0.8689861548663826,0.7442752321054207,NaN
100,2021_07_18_19_41_40_1,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5719306170940399,0.6666418268322114,0,0.16187301112967753,0.5736284554004669,0.7912890145251704,0.09083731670965103,0.6387227773666382,0.7344451323324562,432,1626652623,1.1443212032318115,NaN,0.4936194717884064,1.7080138325691223,NaN,0.7512281417976459,0.6275942027568817,0.5444013484707577,0.7013141322415106,530,0.8793167471885681,0.6079180240631104,0.6942974925041199,0.7496734027352522,0.7813058853149414,0.2343917727470398,0.635384202003479,0.2543829341327408,0.15136949360620516,151,0.7024606466293335,0.9127556085586548,0.8439027858972866,0.6297154128551483,0.6187287271022797,0.655350998044014,0.6704265497034159,0.705910452231207,NaN
101,2021_07_18_19_41_40_0,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,True,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6631988883018494,0.7877667248495753,0,0.057444274014890426,0.6866188645362854,0.7525675018997395,0.08299391666530218,0.5752533078193665,0.6131274828457928,286,1626652087,1.021805763244629,NaN,0.9087621569633484,0.9920892715454102,NaN,0.7977866603030666,0.673423171043396,0.5976113580195184,0.5612532201738042,367,0.8740009069442749,0.5914145708084106,1.1247341632843018,0.8124627132800382,0.7319651663303375,0.21958955526351928,0.6047042608261108,0.15411438853323256,0.06680189382421167,58,1.1425327062606812,0.7618660032749176,0.6776243601780534,0.7081264555454254,0.6039019227027893,0.9513169825077056,0.8088875488010134,0.7511275831087152,NaN
102,2021_07_18_19_37_41_2,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6864800453186035,0.7263332475040363,0,0.02481363230693817,0.62912917137146,0.4264978540772531,0.09678657484241172,0.7277552783489227,0.6049373162049219,52,1626651690,0.9921525120735168,NaN,0.5148099660873413,0.8468274176120758,NaN,0.5371715168389336,0.6922320425510406,0.2942331742426797,0.5677068937758643,56,1.010594606399536,0.6781231164932251,0.7274169921875,0.40042335710744115,0.9993751168251036,0.2998125463724136,0.7170982956886292,0.0969595310597684,0.008892385919295387,52,0.7642599940299988,0.7345842719078064,0.5130056294602313,0.6279706358909607,0.6689668297767639,0.5323128998279572,0.6296427770762745,0.3861051212938005,
103,2021_07_18_19_37_41_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7032505869865417,0.3624184900249222,0,0.026605118826748857,0.6676906049251556,0.3845911065064804,0.06133323098702899,0.7656184732913971,0.6521694268173142,61,1626651628,1.1488641500473022,NaN,0.516748771071434,1.243419587612152,NaN,0.4064656052255562,0.6647629141807556,0.30225396048661346,0.6531120296520727,64,0.952605366706848,0.7323799729347229,0.7383189797401428,0.4401731645914132,0.9883902311325072,0.2965170830488205,0.7353618144989014,0.13566847217296785,0.03552716557328808,61,0.7617666721343994,0.8653012812137604,0.5231104845153961,0.6608656048774719,0.7454185783863068,0.46357542276382446,0.371338699019001,0.42074722970949385,
104,2021_07_18_19_37_41_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.726551353931427,0.5113507267965318,0,0.0168527797983011,1.1182228326797483,0.46651077388698103,0.04902357971839772,0.7102046608924866,0.6466749213228086,58,1626651557,1.0150327682495115,NaN,2.145020365715027,0.9681717157363892,NaN,0.5442753166175192,0.6774077117443085,0.37182906303952346,0.5992550521877869,73,0.873589038848877,0.6781667172908783,1.14927077293396,0.564018102169874,0.7973276615142822,0.23919830620288848,0.7003655731678009,0.15522728629119692,0.03459966834305897,58,1.1790953874588013,0.7990374565124512,0.3729400505944004,0.8466273546218872,0.716431736946106,1.1504170894622805,0.5210870081543328,0.5739248277927523,
105,2021_07_18_19_21_51_2,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6053508222103119,0.8892023362991006,0,0.04427355639013735,0.6299181580543518,0.7503622317596567,0.16150603761177856,0.6573390066623688,0.6875612650260536,117,1626651450,0.919015884399414,NaN,0.9017819464206696,0.7268767654895782,NaN,0.7738929783744612,0.6547783017158508,0.5281583770293449,0.6590572966632776,137,0.9614438414573668,0.5134051442146301,0.7239696979522705,0.779122010755559,0.900797700881958,0.27023932337760925,0.6565707921981812,0.165013006090639,0.006601111999759267,55,0.8121668100357056,0.6418085992336273,0.7952591127252959,0.5848524868488312,0.5418291985988617,0.6852401793003082,0.8889139540699665,0.6836268343815513,NaN
106,2021_07_18_19_21_51_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5225859433412552,0.7021089245212122,0,0.054697168471075065,0.6333625912666321,0.7834706717805512,0.0796298769325266,0.614898145198822,0.6753598514161896,362,1626651306,1.1455880403518677,NaN,0.7820116281509399,1.457693636417389,NaN,0.7594168878002313,0.6365917325019836,0.597528186015133,0.6775657453427136,394,0.8938714265823364,0.5696558356285095,0.748422384262085,0.7566374089950332,0.8057843327522278,0.2417353093624115,0.621406227350235,0.22805362131654963,0.0649300882521457,62,0.769487738609314,0.8031182885169983,0.8365071027041607,0.6638157665729523,0.6096921861171722,0.7901040017604828,0.6942900369726689,0.7325097334531296,NaN
107,2021_07_18_19_21_51_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,1656,_does_mut_pre_training_help,True,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6192046701908112,0.7995228728674713,0,0.06158129652653599,0.8435615599155426,0.7468536075480805,0.07945858459170088,0.7168094217777252,0.6519888562142084,354,1626650906,1.2347346544265747,NaN,1.2621073722839355,1.575291097164154,NaN,0.7918548758245691,0.7184180319309235,0.4899953347457772,0.6098143735424603,372,0.798352062702179,0.6641847789287567,1.1433607339859009,0.7949315628888471,0.6507556080818176,0.19522669017314911,0.7172920107841492,0.2723892128023558,0.05617506354746159,93,1.164111852645874,0.9060305953025818,0.645383983294944,2.172648012638092,0.6027520895004272,5.835738301277161,0.7990068436485835,0.6645612458820007,NaN
108,2021_07_18_19_13_21_2,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6980416774749756,0.7119196115395805,0,0.0009124793590338604,0.6124967038631439,0.4279210300429185,0.0011342186770936906,0.703794538974762,0.5148454831553423,51,1626650500,1.0030487775802612,NaN,0.4292366951704025,0.9677290618419648,NaN,0.5117700903924635,0.6943916976451874,0.2970679181411691,0.4503402706674239,78,0.9973417520523072,0.6910366714000702,0.733423113822937,0.4505816392692322,0.9570337891578674,0.2871101498603821,0.7009736895561218,0.11350571550278205,0.026838506172971135,51,0.7576655745506287,0.7789479196071625,0.5120488692374991,0.7278019785881042,0.7298888862133026,0.7229324877262115,0.6492312245958294,0.44934561245882,
109,2021_07_18_19_13_21_1,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7702556848526001,0.3064684760575565,0,0.1287119214096134,0.664616584777832,0.438674552477924,0.08680440030203401,0.7475576102733612,0.7012330392612083,244,1626650415,1.1470555067062378,NaN,0.5003224164247513,1.3265069723129272,NaN,0.27104511124719327,0.6439951360225677,0.24473384989770244,0.6820221227186785,323,0.930907905101776,0.7350283563137054,0.7009411454200745,0.2703170715111928,0.8807575225830078,0.26422726809978486,0.7164888679981232,0.19240990367069857,0.1234721193751944,244,0.7032848000526428,0.9371310472488404,0.5441897637483459,0.6733146905899048,0.7382102906703949,0.5218915343284607,0.30594905932412453,0.2944878706199461,
110,2021_07_18_19_13_21_0,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7016829550266266,0.5074290677852562,0,0.038706194198718985,0.7687153816223145,0.39359991650930626,0.07199852497682006,0.701277494430542,0.5751689624929062,52,1626650086,1.021052598953247,NaN,0.9216306805610656,0.965321123600006,NaN,0.4787316549337788,0.694776713848114,0.28158198475134255,0.5097548974953238,64,0.9391443729400636,0.7031802535057068,1.145785570144653,0.389230743007142,0.8758535504341125,0.2627560764551163,0.6993272602558136,0.06494905258846899,0.04425295911884317,52,1.1640108823776243,0.7807744145393372,0.34260904201175324,0.798774391412735,0.6868147552013397,1.0600134432315826,0.4240377583364318,0.4100179694519317,
111,2021_07_18_18_52_24_2,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5630336403846741,0.8739715751960172,0,0.10895759440738596,0.5138257741928101,0.7748394849785407,0.10173174887709302,0.6054390370845795,0.7065211783521643,346,1626649990,0.962963879108429,NaN,0.5296100974082947,0.702045813202858,NaN,0.7707120790266602,0.6552217900753021,0.5727373924217077,0.6960227488120422,460,0.9379361867904664,0.5070610791444778,0.6912655830383301,0.7785079522483694,0.905330753326416,0.2715992361307144,0.6203738749027252,0.19457172028471517,0.12277270845987442,69,0.6988489627838135,0.6047373116016388,0.8138373786713767,0.4937107264995575,0.5372360348701477,0.39215169847011566,0.8810961398033478,0.732717879604672,NaN
112,2021_07_18_18_52_24_1,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5711815655231476,0.6839730440013091,0,0.1612527116394566,0.5612753927707672,0.7799851797978689,0.14290508704944205,0.6368148922920227,0.7255584790796058,330,1626649523,1.0985161066055298,NaN,0.5071929097175598,1.0964864194393158,NaN,0.7421854800299381,0.6200840473175049,0.54078108687221,0.7065580175615507,429,0.8614750504493713,0.5844536125659943,0.6883831024169922,0.7453017622644078,0.7414063572883606,0.22242191433906555,0.6317956447601318,0.282274374625386,0.15452710790092675,138,0.6916743516921997,0.7287730574607849,0.8335724666449843,0.5202265530824661,0.5830659568309784,0.3736012652516365,0.6859837430573581,0.7102620545073375,NaN
113,2021_07_18_18_52_24_0,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,True,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6872741878032684,0.7920174377571745,0,0.08025186083984087,0.6040588170289993,0.7068269948894563,0.11334782135279872,0.6144265532493591,0.6577155239127069,253,1626649088,1.0596565008163452,NaN,0.8810425996780396,1.0227690935134888,NaN,0.7995082414304464,0.6747683882713318,0.5595074342617062,0.6121191512141823,323,0.8664767742156982,0.4853514730930328,1.1148066520690918,0.7993633558900234,0.7725838541984558,0.23177516758441924,0.6325291097164154,0.15579102115969243,0.07926081339487334,104,1.1224321126937866,0.7879226505756378,0.6270658382349104,0.7372770607471466,0.633780837059021,0.9787682890892028,0.7928307608036522,0.7162578616352202,NaN
114,2021_07_18_18_48_14_2,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6901831328868866,0.7289283757481331,0,0.0021892134690809704,0.6883932054042816,0.5439553648068669,0.046456799913959554,0.6884086430072784,0.6726770881700459,54,1626648734,0.9850690960884094,NaN,0.7226100116968155,0.85946986079216,NaN,0.5474045539494259,0.6845579147338867,0.42849396105906257,0.6221547163357317,57,1.008252739906311,0.6737288236618042,0.7316358685493469,0.48254510088104047,1.0289480686187744,0.30868443548679353,0.6872534155845642,0.0945633019791419,0.0001120062789091816,54,0.8601054549217224,0.7409691512584686,0.5731667374000264,0.8063529431819916,0.6735599040985107,1.116203397512436,0.6714113061134246,0.6298412698412699,
115,2021_07_18_18_48_14_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7255379557609558,0.5116235635489834,0,0.06495440858086439,0.6553475558757782,0.41728131625350784,0.06482084831208472,0.760667473077774,0.6512149822008977,79,1626648670,1.170680046081543,NaN,0.527463972568512,1.2036297917366028,NaN,0.5988569095733824,0.6777081787586212,0.3398068443346861,0.6535649335725114,80,0.9449187517166138,0.7101548314094543,0.744293749332428,0.5922807375654895,0.8628696322441101,0.2588608980178833,0.7357797026634216,0.1517799017020447,0.04561627101540944,79,0.7761489152908325,0.8689654767513275,0.5619410383724015,0.6795152723789215,0.7204851508140564,0.583918958902359,0.5058530870575592,0.4644773884396525,
116,2021_07_18_18_48_14_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6999073028564453,0.6118093462886747,0,0.0009576132323410112,0.8267439901828766,0.3983778019118064,0.012670928325897654,0.6987902522087097,0.625251509054326,51,1626648583,1.0312504768371582,NaN,1.1280638873577118,1.017925500869751,NaN,0.6086875926841324,0.6933307647705078,0.2736108732141751,0.5927009416397986,66,0.8562464714050293,0.6976068913936615,1.1552411317825315,0.35965278606371553,0.7339949607849121,0.22019849419593812,0.6971523761749268,0.1717996888610942,0.04299837607997911,51,1.173397183418274,0.795312762260437,0.3623458264216132,0.8532337844371796,0.6742782294750214,1.270796775817871,0.4142866653064441,0.36669362084456425,
117,2021_07_18_18_31_06_2,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.577900767326355,0.8842081353775502,0,0.07165851621569853,0.5395978093147278,0.7613974248927038,0.18687114207825675,0.6505731046199799,0.7074240313676934,309,1626648483,0.9042214155197144,NaN,0.6346981823444366,1.0779024064540863,NaN,0.7689995804569205,0.6598652601242065,0.5559654988626573,0.7163813502633662,329,0.9339188933372498,0.4988405257463455,0.7149638533592224,0.7774400244097792,0.8821071147918701,0.2646321505308151,0.6533607244491577,0.2018807253372771,0.04837047645856501,56,0.7418451309204102,0.7279012799263,0.7986686119806405,0.5305577218532562,0.4942537099123001,0.6152670979499817,0.8880613394945023,0.6982809224318659,NaN
118,2021_07_18_18_31_06_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5516171157360077,0.6838061006485309,0,0.04260012782329115,0.5909034311771393,0.7766060364878865,0.10865245466721812,0.6204879581928253,0.6866842078109685,333,1626648148,1.1265641450881958,NaN,0.5804517269134521,0.9454395771026612,NaN,0.7612063686466626,0.6645217835903168,0.5822356201835841,0.6759470284279105,384,0.9345932602882384,0.5953827202320099,0.7520773410797119,0.7649112063686467,0.8604982733726502,0.2581494927406311,0.6336981058120728,0.16425542164938767,0.012015613841587832,57,0.7918424606323242,0.6697638630867004,0.8297717430586,0.6047248244285583,0.6065329313278198,0.6005059778690338,0.6813960132808208,0.7179664570230608,NaN
119,2021_07_18_18_31_06_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,2155,_does_mut_pre_training_help,True,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6628932058811188,0.792894342858802,0,0.10005159479690966,0.73068568110466,0.7203094373836104,0.06673939403707131,0.7394757270812988,0.7061858329463964,262,1626647758,1.1984975337982178,NaN,0.946045994758606,1.523581326007843,NaN,0.7785381901239197,0.6482217311859131,0.543625412337893,0.6707512910428843,268,0.8178344368934631,0.6383883953094482,1.126490592956543,0.7761774080829086,0.6550114631652832,0.19650344848632811,0.712099552154541,0.23858975755276893,0.10520069186395056,112,1.1353908777236938,0.9210996627807616,0.6255754411055809,0.8179421722888947,0.5746175646781921,1.3856995701789856,0.7907987170792504,0.6899970050913448,NaN
