ratio_of_positive_carc,number_of_experiments_carc,cas_number,substance_name,use_carc,positive_carc,positive_stringent_carc,negative_carc,negative_stringent_carc,ratio_of_positive_mut,number_of_experiments_mut,use_mut,positive_mut,positive_stringent_mut,negative_mut,negative_stringent_mut,positive,positive_stringent,negative,negative_stringent,use,smiles
,,6281-32-9,4-HYDROXYMETHYLQUINOLINE,,,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",OCc1ccnc2ccccc12
,,62826-28-2,O-METHOXYPHENYLPROPYLENE OXIDE,,,,,,1.0,4.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",COc1ccccc1CC2CO2
,,6285-57-0,2-AMINO-6-NITROBENZOTHIAZOLE,,,,,,0.5882352941176471,17.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Nc1sc2cc(ccc2n1)[N+]([O-])=O
,,6285-68-3,5-METHYL-2-AMINOBENZIMIDAZOLE,,,,,,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Cc1ccc2nc(N)[nH]c2c1
,,6287-38-3,"3,4-DICHLOROBENZALDEHYDE",,,,,,0.0,25.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Clc1ccc(C=O)cc1Cl
,,62895-88-9,"3,3'-DI(ISOPROPOXYCARBONYL)-4,4'-DIAMINODIPHENYLMETHANE",,,,,,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",
,,629-11-8,"1,6-HEXANEDIOL",,,,,,0.0,10.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",OCCCCCCO
,,62902-12-9,"N,N,N',N''-TETRAMETHYLPARAROSANILINE",,,,,,0.0,8.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",
,,62928-11-4,IPROPLATIN,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",[OH-].[OH-].[Cl-].[Cl-].[Pt+4].CC(C)N.CC(C)N
,,62960-69-4,BLEOMYCIN A'2-C,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(N)=O)NCC(N)C(N)=O)C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(OC(N)=O)C3O)c4[nH]cnc4)C(=O)NCCc5scc(n5)c6scc(n6)C(=O)NCCc7[nH]cnc7
,,62961-04-0,CIS-DICHLOROBIS(2-METHYL-2-PROPANAMINE)PLATINUM,,,,,,0.75,8.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",[Cl-].[Cl-].[Pt++].CC(C)(C)N.CC(C)(C)N
,,62966-21-6,FUMARYL ACETONE,,,,,,0.058823529411764705,17.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",O=C1CC(=O)C=CC(=O)C1
,,63-05-8,ANDROSTENEDIONE,,,,,,0.0,28.0,Natural Product; Dietary Supplement,0.0,0.0,1.0,1.0,0,0,1,1,"Natural Product; Dietary Supplement,",C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O
,,63-45-6,PRIMAQUINE DIPHOSPHATE,,,,,,0.375,8.0,DRUG,0.0,0.0,0.0,0.0,0,0,0,0,"DRUG,",COc1cc(NC(C)CCCN)c2ncccc2c1.O[P](O)(O)=O.O[P](O)(O)=O
,,63-56-9,THONZYLAMINE HYDROCHLORIDE,,,,,,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[H+].[Cl-].COc1ccc(CN(CCN(C)C)c2ncccn2)cc1
,,63-74-1,SULFANILAMIDE,,,,,,0.0,21.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Nc1ccc(cc1)[S](N)(=O)=O
,,63-75-2,ARECOLINE,,,,,,0.5,4.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",COC(=O)C1=CCCN(C)C1
,,63-91-2,(L)-PHENYLALANINE,,,,,,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",NC(Cc1ccccc1)C(O)=O
,,630-17-1,NEOPENTYL BROMIDE,,,,,,0.0,9.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC(C)(C)CBr
,,630-60-4,OUABAIN,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O
,,63017-87-8,1-METHYL-2-NITRONAPHTHALENE,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",Cc1c2ccccc2ccc1[N+]([O-])=O
,,63018-94-0,"2,9,10-TRIMETHYLANTHRACENE",,,,,,0.75,4.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Cc1ccc2c(C)c3ccccc3c(C)c2c1
,,63019-38-5,1-HYDROXYCHRYSENE,,,,,,0.25,4.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Oc1cccc2c1ccc3c4ccccc4ccc23
,,63019-39-6,3-HYDROXYCHRYSENE,,,,,,0.5,4.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Oc1ccc2ccc3c4ccccc4ccc3c2c1
,,63019-40-9,4-HYDROXYCHRYSENE,,,,,,0.5,4.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Oc1cccc2ccc3c4ccccc4ccc3c12
,,63020-20-2,2-ACETYLAMINOCARBAZOLE,,,,,,0.4444444444444444,9.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",CC(=O)Nc1ccc2c([nH]c3ccccc23)c1
,,63038-83-5,"BENZ[A]ANTHRACENE-8,9-DIOL-10,11-EPOXIDE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",O[C@@H]1[C@@H]2O[C@@H]2c3cc4c(ccc5ccccc45)cc3[C@H]1O
,,63041-76-9,8-METHYLBENZO[A]PYRENE,,,,,,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Cc1ccc2c(c1)cc3ccc4cccc5ccc2c3c45
,,63041-77-0,7-METHYLBENZO[A]PYRENE,,,,,,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Cc1cccc2c1cc3ccc4cccc5ccc2c3c45
,,6309-46-2,P-ACETOXYBENZYL ALCOHOL,,,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",CC(=O)Oc1ccc(CO)cc1
,,63095-07-8,"1,1'-DIMETHYL-3,3'-BIPYRIDINIUM DIIODIDE",,,,,,0.16666666666666666,6.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[I-].[I-].C[n+]1cccc(c1)c2ccc[n+](C)c2
,,631-28-7,"1,2,3-TRIBROMO-2-METHYLPROPANE",,,,,,0.16666666666666666,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC(Br)(CBr)CBr
,,631-64-1,DIBROMOACETIC ACID,,,,,,0.5909090909090909,22.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",OC(=O)C(Br)Br
,,63104-32-5,10-METHYLBENZO[A]PYRENE,,,,,,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Cc1cccc2cc3ccc4cccc5ccc(c12)c3c45
,,6312-87-4,N-(4-PHENOXYPHENYL)ACETAMIDE,,,,,,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",CC(=O)Nc1ccc(Oc2ccccc2)cc1
,,6313-44-6,9-NITROANTHRONE,,,,,,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[O-][N+](=O)C1c2ccccc2C(=O)c3ccccc13
,,63166-73-4,PHYLLANTHOSIDE,,,,,,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",C[C@@H]1CO[C@@]2(C[C@@H]1OC(=O)\C=C\c3ccccc3)O[C@H]4C[C@H](CC[C@H]4[C@@]25CO5)C(=O)O[C@@H]6O[C@H](C)[C@@H](O)[C@H](OC(C)=O)[C@H]6O[C@@H]7O[C@H](C)[C@@H](O)[C@H](OC(C)=O)[C@H]7O
,,6317-18-6,METHYLENE BIS(THIOCYANATE),,,,,,0.0,14.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",N#CSCSC#N
,,63170-60-5,"2-AMINO-3-METHYL-9H-PYRIDO[2,3-B]INDOLE ACETATE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",COc1ccc2n(c(C)c(CC(=O)OC(C)c3ccccc3)c2c1)C(=O)c4ccc(Cl)cc4
,,632-21-3,"1,1,3,3-TETRACHLOROPROPANONE",,,,,,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",ClC(Cl)C(=O)C(Cl)Cl
,,632-79-1,TETRABROMOPHTHALIC ANHYDRIDE,,,,,,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Brc1c(Br)c(Br)c2C(=O)OC(=O)c2c1Br
,,63224-45-3,N-ACETOXY-N-MYRISTOYL-2-AMINOFLUORENE,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CCCCCCCCCCCCCC(=O)N(OC(C)=O)c1ccc2c(Cc3ccccc23)c1
,,63224-46-4,N-MYRISTOYLOXY-N-MYRISTOYL-2-AMINOFLUORENE,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CCCCCCCCCCCCCC(=O)Nc1ccc2c(c1)C(OC(=O)CCCCCCCCCCCCC)c3ccccc23
,,6325-54-8,7-(CHLOROMETHYL)BENZ[A]ANTHRACENE,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",ClCc1c2ccccc2cc3c1ccc4ccccc34
,,6326-72-3,TRIMETHYLPHOSPHORAMIDE,,,,,,0.0,2.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",CN[P](=O)(NC)NC
,,633-03-4,BRILLIANT GREEN,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CCN(CC)c1ccc(cc1)[C+](c2ccccc2)c3ccc(cc3)N(CC)CC.O[S]([O-])(=O)=O
,,63323-30-8,"(-)-7,8-DIHYDROXY-9,10-EPOXY-7,8,9,10-TETRAHYDROBENZO[A]PYRENE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",O[C@H]1[C@H]2O[C@H]2c3c(cc4ccc5cccc6ccc3c4c56)[C@@H]1O
,,63323-31-9,"(+)-7ALPHA,8BETA-DIHYDROXY-9ALPHA,10ALPHA-EPOXY-7,8,9,10-TETRAHYDROBENZO[A]PYRENE",,,,,,1.0,3.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",O[C@@H]1[C@@H]2O[C@@H]2c3c(cc4ccc5cccc6ccc3c4c56)[C@H]1O
,,6334-18-5,"2,3-DICHLOROBENZALDEHYDE",,,,,,0.0,8.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Clc1cccc(C=O)c1Cl
,,63346-22-5,EVICROL,,,,,,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",
,,63348-71-0,"2,4-DINITROTOLUENE-3-SULFONIC ACID",,,,,,0.0,5.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Cc1ccc(c(c1[N+]([O-])=O)[S](O)(=O)=O)[N+]([O-])=O
,,63357-09-5,"(-)-SYN-BENZO[A]PYRENE-7,8-DIHYDRODIOL-9,10-EPOXIDE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",O[C@@H]1[C@H]2O[C@H]2c3c(cc4ccc5cccc6ccc3c4c56)[C@H]1O
,,63358-49-6,ASPOXICILLAN,,,,,,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(O)cc3
,,63390-11-4,"3,5-DICHLOROBENZIDINE",,,,,,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Nc1ccc(cc1)c2cc(Cl)c(N)c(Cl)c2
,,63390-12-5,"3,5,3'-TRICHLOROBENZIDINE",,,,,,1.0,4.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Nc1ccc(cc1Cl)c2cc(Cl)c(N)c(Cl)c2
,,634-66-2,"1,2,3,4-TETRACHLOROBENZENE",,,,,,0.0,14.0,INTERMEDIATES,0.0,0.0,1.0,1.0,0,0,1,1,"INTERMEDIATES,",Clc1ccc(Cl)c(Cl)c1Cl
,,634-67-3,"2,3,4-TRICHLOROANILINE",,,,,,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Nc1ccc(Cl)c(Cl)c1Cl
,,634-90-2,"1,2,3,5-TETRACHLOROBENZENE",,,,,,0.0,14.0,INTERMEDIATES,0.0,0.0,1.0,1.0,0,0,1,1,"INTERMEDIATES,",Clc1cc(Cl)c(Cl)c(Cl)c1
,,634-91-3,"3,4,5-TRICHLOROANILINE",,,,,,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Nc1cc(Cl)c(Cl)c(Cl)c1
,,6340-91-6,PROPYLHYDRAZINE OXALATE,,,,,,0.5,4.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",CCCNN.OC(=O)C(O)=O
,,6341-85-1,"2-METHYL-1,2,3,4-DIEPOXYBUTANE",,,,,,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",CC1(CO1)C2CO2
,,6344-63-4,1-AMINOFLUORENE,,,,,,0.75,4.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Nc1cccc2c1Cc3ccccc23
,,6344-66-7,3-AMINOFLUORENE,,,,,,0.75,4.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Nc1ccc2Cc3ccccc3c2c1
,,63449-41-2,BENZYLDIMETHYL(MIXED ALKYL)AMMONIUM CHLORIDE,,,,,,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[Cl-].CCCCCCCCCC[N+](C)(C)Cc1ccccc1
,,635-27-8,5-CHLOROQUINOLINE,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",Clc1cccc2ncccc12
,,635-65-4,BILIRUBIN,,,,,,0.0,6.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC1=C(C=C)/C(NC1=O)=C/c2[nH]c(Cc3[nH]c(\C=C\4NC(=O)C(=C4C)C=C)c(C)c3CCC(O)=O)c(CCC(O)=O)c2C
,,63504-30-3,POTASSIUM AMINETRISULFONATE,,,,,,0.0,2.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",[K+].O[S](=O)(=O)N([S](O)(=O)=O)[S](O)(=O)=O
,,63521-85-7,4'-DEOXYDOXORUBICIN,,,,,,0.875,8.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",[Cl-].COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)C[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO.[H+]
,,63550-99-2,REBAUDIOSIDE C,,,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",C[C@H]1O[C@H](O[C@H]2[C@@H](O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O[C@]45CCC6[C@]7(C)CCC[C@](C)(C7CC[C@@]6(CC4=C)C5)C(=O)OC8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@@H](O)[C@@H]1O
,,6358-07-2,2-AMINO-4-CHLORO-5-NITROPHENOL,,,,,,0.5833333333333334,12.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Nc1cc(Cl)c(cc1O)[N+]([O-])=O
,,6358-23-2,"2-(2,4-DINITROANILINO)PHENOL",,,,,,0.8333333333333334,12.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Oc1ccccc1Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O
,,6358-29-8,C.I. DIRECT RED 39,,,,,,0.07692307692307693,13.0,DYES,0.0,0.0,1.0,1.0,0,0,1,1,"DYES,",[Na+].[Na+].CCOc1ccc(cc1)N=Nc2ccc(cc2C)c3ccc(N\N=C4/C(=O)C=Cc5cc(cc(c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(C)c3
,,6358-31-2,C.I. PIGMENT YELLOW 74,,,,,,0.02631578947368421,38.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",COc1ccccc1NC(=O)C(N=Nc2ccc(cc2OC)[N+]([O-])=O)C(C)=O
,,6358-57-2,"C.I. ACID RED 111, DISODIUM SALT",,,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Oc2ccc(cc2)N=Nc3ccc(c(C)c3)c4ccc(N\N=C\5C(=O)c6ccc(cc6C=C5[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc4C
,,6359-45-1,CI BASIC VIOLET 16,,,,,,0.0,8.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[Cl-].CCN(CC)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C
,,636-26-0,5-METHYL-2-THIOURACIL,,,,,,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC1=CNC(=S)NC1=O
,,636-30-6,"2,4,5-TRICHLOROANILINE",,,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",Nc1cc(Cl)c(Cl)cc1Cl
,,63642-16-0,O6-METHYLDEOXYGUANOSINE TRIPHOSPHATE,,,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",COc1nc(N)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)O3
,,63655-40-3,5-CYANO-2-AMINOBENZIMIDAZOLE,,,,,,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Nc1[nH]c2cc(ccc2n1)C#N
,,6367-36-8,T-BUTYL AZIDOACETATE,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CC(C)(C)OC(=O)CN=[N+]=[N-]
,,637-69-4,4-METHOXYSTYRENE,,,,,,0.0,17.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",COc1ccc(C=C)cc1
,,637-81-0,AZIDOACETIC ACID ETHYL ESTER,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CCOC(=O)CN=[N+]=[N-]
,,637-92-3,2-METHYL-2-ETHOXYPROPANE,,,,,,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CCOC(C)(C)C
,,637-96-7,SARCOSINE HYDROCHLORIDE,,,,,,0.0,2.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",[H+].[Cl-].CNCC(O)=O
,,63710-09-8,MUSETTAMYCIN,,,,,,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",CCC1(O)C[C@H](OC2CC(C(OC3CC(O)C(O)C(C)O3)C(C)O2)N(C)C)c4c(O)c5C(=O)c6c(O)ccc(O)c6C(=O)c5cc4[C@H]1C(=O)OC
,,63710-10-1,MARCELLOMYCIN,,,,,,0.4,5.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",CC[C@@]1(O)C[C@H](OC2CC(C(OC3CC(O)C(OC4CC(O)C(O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)ccc(O)c7C(=O)c6cc5[C@H]1C(=O)OC
,,6375-16-2,2-AMINO-4-ACETYLAMINOTOLUENE,,,,,,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",CC(=O)Nc1ccc(C)c(N)c1
,,6375-47-9,3'-AMINO-4'-METHOXYACETANILIDE,,,,,,0.5,6.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",COc1ccc(NC(C)=O)cc1N
,,6377-12-4,3-AMINOCARBAZOLE,,,,,,0.21428571428571427,14.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Nc1ccc2[nH]c3ccccc3c2c1
,,63785-41-1,BENZO[A]PYRENE-9-SULFATE,,,,,,0.0,2.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",O[S](=O)(=O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45
,,63785-42-2,BENZO[A]PYRENE-7-SULFATE,,,,,,0.0,2.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",O[S](=O)(=O)Oc1cccc2c1cc3ccc4cccc5ccc2c3c45
,,63785-57-9,3'-HYDROXYSAFROLE,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",O/C=C/Cc1ccc2OCOc2c1
,,6379-69-7,TRICHOTHECIN,,,,,,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",C\C=C/C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@@]24CO4
,,638-03-9,M-TOLUIDINE HYDROCHLORIDE,,,,,,0.0,15.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[H+].[Cl-].Cc1cccc(N)c1
,,638-07-3,ETHYL 4-CHLOROACETOACETATE,,,,,,0.11764705882352941,17.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CCOC(=O)CC(=O)CCl
,,6382-01-0,MONOPOTASSIUM L-GLUTAMATE MONOHYDRATE,,,,,,0.0,16.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",O.[K+].N[C@@H](CCC([O-])=O)C(O)=O
,,6385-62-2,DIQUAT,,,,,,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",O.[Br-].[Br-].C1C[n+]2ccccc2c3cccc[n+]13
,,63885-23-4,N-ETHYL-N'-NITRO-N-NITROGUANIDINE,,,,,,1.0,6.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",CCN=C(N)N(N=O)[N+]([O-])=O
,,639-58-7,TRIPHENYLTIN CHLORIDE,,,,,,0.0,2.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",[Cl]|[Sn](c1ccccc1)(c2ccccc2)c3ccccc3
,,6393-01-7,"4-AMINO-2,5-DIMETHYLANILINE",,,,,,0.1,10.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Cc1cc(N)c(C)cc1N
,,63975-21-3,N-HYDROXY-PARACETAMOL,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CC(=O)N(O)c1ccc(O)cc1
,,63980-20-1,"1,3-DIETHYLTRIAZENE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CCNN=NCC
,,64-02-8,SODIUM EDETATE,,,,,,0.0,15.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
,,64-18-6,FORMIC ACID,,,,,,0.0,20.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",OC=O
,,64-19-7,ACETIC ACID,,,,,,0.0,24.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC(O)=O
,,64-86-8,COLCHICINE,,,,,,0.23076923076923078,26.0,DRUGS; AGRICULTURE CHEMICALS,0.0,0.0,0.0,0.0,0,0,0,0,"DRUGS; AGRICULTURE CHEMICALS,",COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O
,,640-15-3,EKATIN,,,,,,0.14285714285714285,14.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CCSCCS[P](=S)(OC)OC
,,64000-73-3,PROPYLDAZINE,,,,,,0.625,16.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",[H+].[H+].[Cl-].[Cl-].CC(O)CN(C)c1ccc(NN)nn1
,,64060-36-2,Z 100,,,,,,0.0,10.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",
,,64099-25-8,"3-METHOXY-7-NITRO-1,2-BENZISOTHIAZOLE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",COc1nsc2c1cccc2[N+]([O-])=O
,,64099-26-9,"3-METHOXY-5-NITRO-1,2-BENZISOTHIAZOLE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",COc1nsc2ccc(cc12)[N+]([O-])=O
,,64099-27-0,"3-METHOXY-1,2-BENZISOTHIAZOL-7-AMINE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",COc1nsc2c(N)cccc12
,,64099-28-1,"3-METHOXY-1,2-BENZISOTHIAZOL-5-AMINE",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",COc1nsc2ccc(N)cc12
,,641-38-3,ALTERNARIOL,,,,,,0.0,8.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Cc1cc(O)cc2OC(=O)c3c(O)cc(O)cc3c12
,,641-90-7,2-HYDROXYEMODIN,,,,,,0.4,5.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",Cc1cc(O)c2C(=O)c3c(O)c(O)c(O)cc3C(=O)c2c1
,,64188-64-3,"N-(PHENYLMETHYL)PHENANTHRENE 9,10-IMINE",,,,,,1.0,3.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",C(N1C2C1c3ccccc3c4ccccc24)c5ccccc5
,,64188-65-4,"N-CYCLOHEXYLPHENANTHRENE 9,10-IMINE",,,,,,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",C1CCC(CC1)N2C3C2c4ccccc4c5ccccc35
,,64188-66-5,"N-BUTYLPHENANTHRENE 9,10-IMINE",,,,,,0.6666666666666666,3.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",CCCCN1C2C1c3ccccc3c4ccccc24
,,642-31-9,ANTHRACENE-9-CARBOXALDEHYDE,,,,,,0.0,3.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",O=Cc1c2ccccc2cc3ccccc13
,,642-83-1,ACEGLATONE,,,,,,0.0,7.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC(=O)OC1C2OC(=O)C(OC(C)=O)C2OC1=O
,,64201-68-9,2-FORMYLAMINO-4-(4-NITROPHENYL)THIAZOLE,,,,,,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",[O-][N+](=O)c1ccc(cc1)c2csc(NC=O)n2
,,64224-21-1,OLTIPRAZ,,,,,,0.0,10.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC1=C(SSC1=S)c2cnccn2
,,6426-63-7,"C.I. DIRECT VIOLET 43, DISODIUM SALT",,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",
,,6428-31-5,C.I. DIRECT BLACK 19,,,,,,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",[Na+].[Na+].Nc1ccc(N=Nc2ccc(N\N=C\3C(=O)c4c(N)c(N=Nc5ccc(cc5)N=Nc6ccc(N)cc6N)c(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc2)c(N)c1
,,6428-94-0,C.I. DIRECT VIOLET 32,,,,,,0.0,14.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[Na+].[Na+].COc1cc(ccc1N\N=C\2C=C(c3ccccc3C2=O)[S]([O-])(=O)=O)c4ccc(N=Nc5cc(c6ccccc6c5N)[S]([O-])(=O)=O)c(OC)c4
